A,Name on ballot,"Candidate

Sequence",Unnamed: 3,"   Type
      Nominat-
            ion","Electoral
district",Unnamed: 6,Sex,Candidate's full name,Voter number
270 ,Iraq Reform Party,28 ,,Party,Baghdad,,"   female
 ",ابتسام زکیي خماس عزيز الشمري,4355
270 ,Iraq Reform Party,29 ,,Party,Baghdad,,Male,Ali Hamid Jassim Latif Al-Yeji,4356
270 ,Iraq Reform Party,30 ,,Party,Baghdad,,Male,"I became a blind person, Fadhel Aboud
Nazir Al-Kafifani",4357
270 ,Iraq Reform Party,31 ,,Party,Baghdad,,Male,Alikosj Obaid Khuraibat Al-Gharawi,4358
270 ,Iraq Reform Party,32 ,,Party,Baghdad,,Male,"
Jafar Sadiq Hanif Ajlan Al-Rubaie",4359
270 ,Iraq Reform Party,33 ,,Party,Baghdad,,Male,"Muzaffar Kamil Jabbar Ka-
zim Al-Bahani",4360
270 ,Iraq Reform Party,34 ,,Party,Baghdad,,Male,Mohammed Khalil Ibrahim Matroud Al-Jaafari,4361
270 ,Iraq Reform Party,35 ,,Party,Baghdad,,Male,Karar Issa Farhan Mutlaq Al-Mutlaq,4362
270 ,Iraq Reform Party,36 ,,Party,Baghdad,,"   female
 ",Rasha Faeq Zaher MaroufAl-Rahhal,4363
270 ,Iraq Reform Party,37 ,,Party,Baghdad,,Male,"Mustafa Ali Mustafa Nkitan Al-
Azzawi",4364
270 ,Iraq Reform Party,38 ,,Party,Baghdad,,Male,Khaled Obaid Abdul NaseefAl-Dulaimi,4365
270 ,Iraq Reform Party,39 ,,Party,Baghdad,,Male,Hamad Sabbar Alwan Mohammed Al-Ghariri,4366
270 ,Iraq Reform Party,40 ,,Party,Baghdad,,"   female
 ",Salma Muhammad Alawi Mohsen Al-Saadi,4367
270 ,Iraq Reform Party,41 ,,Party,Baghdad,,Male,"I am very sad about Aboud Sankour Al-
Aqani",4368
270 ,Iraq Reform Party,42 ,,Party,Baghdad,,Male,Alaa Hatem Haseer N Alwan Al-Jaafar,4369
270 ,Iraq Reform Party,43 ,,Party,Baghdad,,"   female
 ",Nidal Abbas Abdullah Ali Al-Aqani,4370
270 ,Iraq Reform Party,44 ,,Party,Baghdad,,"   female
 ",Rawaa Sabah Shakernouri Al-Zubaidi,4371
270 ,Iraq Reform Party,45 ,,Party,Baghdad,,Male,Sayerkadhim Tufan Abdul Tale'i,4372
270 ,Iraq Reform Party,46 ,,Party,Baghdad,,Male,"Muhaimin Ahmed Mohammed
Haseer N Al-Thabthri",4373
270 ,Iraq Reform Party,47 ,,Party,Baghdad,,Male,Haitham Ahmed Hassan Khadn Al-Zirjawi,4374
270 ,Iraq Reform Party,48 ,,Party,Baghdad,,"   female
 ","Abeer Mohammed Abbas Ali Al-
Rubaie",4375
270 ,Iraq Reform Party,49 ,,Party,Baghdad,,"   female
 ","Heba Nasser Jassim Mohammed Al-
Atani",4376
270 ,Iraq Reform Party,50 ,,Party,Baghdad,,"   female
 ",Hiam Samir Abdul Amir Jassim Al-Saadi,4377
270 ,Iraq Reform Party,51 ,,Party,Baghdad,,Male,Ahmed Jassim Khalil Obaid Al-Shammari,4378
270 ,Iraq Reform Party,52 ,,Party,Baghdad,,Male,"Mohammed Sabah Ahmed Jas-
sim Al-Mashhadani",4379
270 ,Iraq Reform Party,54 ,,Party,Baghdad,,"   female
 ",Ahlam Kazim Damd but Al-Lami,4380
270 ,Iraq Reform Party,55 ,,Party,Baghdad,,Male,Amer Abdullah Khabat Ani Al-Abadi,4381
270 ,Iraq Reform Party,57 ,,Party,Baghdad,,Male,"Haider Abdul Ali Jabara Kazim Al-
Tani",4382
270 ,Iraq Reform Party,58 ,,Party,Baghdad,,Male,Fares Issa Fares Hammadi Al-Fares,4383
270 ,Iraq Reform Party,59 ,,Party,Baghdad,,Male,"Noufal Abdul Rasoul Tafr Y Abd
Ali Al Khalidi",4384
270 ,Iraq Reform Party,60 ,,Party,Baghdad,,"   female
 ","Hala Khaled Ghassan Y Jaber Al-
Khayat",4385
270 ,Iraq Reform Party,61 ,,Party,Baghdad,,"   female
 ",Janan Mahdi Hassan Shahib Al-Talaji,4386
270 ,Iraq Reform Party,62 ,,Party,Baghdad,,Male,"Abdullah Malik Abdul Khadhan, the explosion of the Dahlajah",4387
270 ,Iraq Reform Party,63 ,,Party,Baghdad,,Male,Aqeel Abdul-Ridha Sadiq Hasirn Al-Aboudi,4388
270 ,Iraq Reform Party,64 ,,Party,Baghdad,,"   female
 ","Wafaa Nouri Rasn and Salman
Al-Masoudi",4389
270 ,Iraq Reform Party,66 ,,Party,Baghdad,,Male,Rashid Khamis Dhiyab Khamis Al-Jubouri,4390
270 ,Iraq Reform Party,67 ,,Party,Baghdad,,"   female
 ","Sahar Jabbar Karim Shakaki Al-
Tamimi",4391
270 ,Iraq Reform Party,68 ,,Party,Baghdad,,Male,Mohammed Khalaf Hashim Abdul-Sada Al-Majbali,4392
270 ,Iraq Reform Party,70 ,,Party,Baghdad,,Male,Haider Amash Rajab Khadir Al-Shammari,4393
270 ,Iraq Reform Party,71 ,,Party,Baghdad,,Male,Ahmed Shihab Hamad Khamis Al-Sayeh,4394
270 ,Iraq Reform Party,72 ,,Party,Baghdad,,Male,Adnan Kazim Jawad Fahd Al-Tamimi,4395
270 ,Iraq Reform Party,73 ,,Party,Baghdad,,"   female
 ",Congratulations Saleh Mahdi Saeed Al Mansouri,4396
270 ,Iraq Reform Party,74 ,,Party,Baghdad,,Male,"Mohammed Kafah Hassan Kazem Al-
Zakrouti",4397
270 ,Iraq Reform Party,75 ,,Party,Baghdad,,"   female
 ",Iman Turki Hassan Ahmed Al-Dawari,4398
270 ,Iraq Reform Party,76 ,,Party,Baghdad,,"   female
 ",Laila Mahdi Sahousloum Al-Kindi,4399
271 ,Services Alliance,1 ,,      Alliance,Baghdad,,Male,Kazem AttiehKazem Makid Al-Mansouri,4400
271 ,Services Alliance,2 ,,      Alliance,Baghdad,,Male,"Hamid Kazim Awad, the shepherd of the
Zamli",4401
271 ,Services Alliance,3 ,,      Alliance,Baghdad,,Male,Hamza Abbas Nasser Ali Al-Aqani,4402
271 ,Services Alliance,4 ,,      Alliance,Baghdad,,"   female
 ",Nada Shakerjoudah Diab Al-Fartousi,4403
271 ,Services Alliance,5 ,,      Alliance,Baghdad,,Male,Sadiq Abbas Abdul-Zaid KhalafAl-Jubouri,4404
271 ,Services Alliance,6 ,,      Alliance,Baghdad,,Male,Talib Saddam Ajlan Shanawa Al-Atwani,4405
271 ,Services Alliance,7 ,,      Alliance,Baghdad,,Male,Yasser Ali Ahmed Ali,4406
271 ,Services Alliance,8 ,,      Alliance,Baghdad,,"   female
 ",Abeer Mahdi Mohsen Saeed Al-Jalthi,4407
271 ,Services Alliance,9 ,,      Alliance,Baghdad,,Male,Ahmed Mohsen Matroud Jalab Al-Rubaie,4408
271 ,Services Alliance,10 ,,      Alliance,Baghdad,,Male,Ayad Tariq Aziz Breism,4409
271 ,Services Alliance,11 ,,      Alliance,Baghdad,,Male,"Good morning, Hamad Kha-
ddam",4410
271 ,Services Alliance,12 ,,      Alliance,Baghdad,,"   female
 ",Marwa Abdel Hadi Hamoudi Hashem Al-Talthi,4411
271 ,Services Alliance,13 ,,      Alliance,Baghdad,,Male,Samir Saud Shaker Mahmoud,4412
271 ,Services Alliance,14 ,,      Alliance,Baghdad,,"   female
 ",Ikhlas Ayish Shanishil Abtan Al-Badawi,4413
271 ,Services Alliance,15 ,,      Alliance,Baghdad,,Male,Abdul Ali Majid after Sirr Han al-Shuwaili,4414
271 ,Services Alliance,16 ,,      Alliance,Baghdad,,"   female
 ","Maha Abdel Wahid, Naseh Al-Zahrawi's advisor",4415
271 ,Services Alliance,17 ,,      Alliance,Baghdad,,Male,"Hasir N       Khadirna, I told him Al-
Akili",4416
271 ,Services Alliance,18 ,,      Alliance,Baghdad,,Male,"Muhammad Majid Samir N Aziz
al-Zanki",4417
271 ,Services Alliance,19 ,,      Alliance,Baghdad,,Male,ياسيرن مزهر علاوي ياسيرن الهاشمیي,4418
271 ,Services Alliance,20 ,,      Alliance,Baghdad,,"   female
 ","Jamila Reda Jassim Mohammed Al-
Ghanemi",4419
271 ,Services Alliance,21 ,,      Alliance,Baghdad,,Male,علىي صابر عبدالله مروح اميري,4420
271 ,Services Alliance,22 ,,      Alliance,Baghdad,,Male,Engineer Mohsen Ali Sayed Al-Shammari,4421
271 ,Services Alliance,23 ,,      Alliance,Baghdad,,Male,Hussam Musa Hamza Abdul Ali Al-Nadawi,4422
271 ,Services Alliance,24 ,,      Alliance,Baghdad,,"   female
 ",Rabab Ahmed Qasim Rahima Al-Moussawi,4423
271 ,Services Alliance,25 ,,Alliance,Baghdad,,Male,Haider Starji Harjan Al-Rabiah,4424
271 ,Services Alliance,26 ,,Alliance,Baghdad,,"   female
 ",Amal Haseer N Alwan Abdulyas Al-Saadi,4425
271 ,Services Alliance,27 ,,Alliance,Baghdad,,Male,Adnan Jawad Ahmed Hassan Al-Anbaki,4426
271 ,Services Alliance,28 ,,Alliance,Baghdad,,"   female
 ",سالیي فاضل احمد عبد الدليمیي,4427
271 ,Services Alliance,29 ,,Alliance,Baghdad,,Male,Saleh Sayer Obaid Akili Al-Tani,4428
271 ,Services Alliance,30 ,,Alliance,Baghdad,,Male,Alaa Majeed Jaber Ali Al-Miyaji,4429
271 ,Services Alliance,31 ,,Alliance,Baghdad,,Male,Abdul Karim Ali Tajan Yakshish Al-Maksousi,4430
271 ,Services Alliance,32 ,,Alliance,Baghdad,,"   female
 ",Balsam Saad Ismail Hassan Al-Tamimiyi,4431
271 ,Services Alliance,33 ,,Alliance,Baghdad,,Male,Diaa Nasser Haseer N Ali Al-Baaj,4432
271 ,Services Alliance,34 ,,Alliance,Baghdad,,Male,"I miss you, Talib, I want to delete the quintet",4433
271 ,Services Alliance,35 ,,Alliance,Baghdad,,Male,Hadir Thamar Sayib Mohammad Jaberi,4434
271 ,Services Alliance,36 ,,Alliance,Baghdad,,"   female
 ",Ahoud Saadoun Halil Hattab Al-Minshadawi,4435
271 ,Services Alliance,37 ,,Alliance,Baghdad,,"   female
 ",Hala Haseer N Mutlaq Hasab Al-Tamimi,4436
271 ,Services Alliance,38 ,,Alliance,Baghdad,,Male,Imad Atta Hawash Mous Al-Atani,4437
271 ,Services Alliance,39 ,,Alliance,Baghdad,,Male,Haider Mohsen Subaih Rashad Al-Zaidi,4438
271 ,Services Alliance,40 ,,Alliance,Baghdad,,Male,"Rokan Wahib Hasir N       Jdoua
Al-Jumaili",4439
271 ,Services Alliance,41 ,,Alliance,Baghdad,,Male,Mohammed Mithal Mohammed Khunaidh Al-Nasser,4440
271 ,Services Alliance,42 ,,Alliance,Baghdad,,"   female
 ","Hoda Alwan Nasser Haseer N
Al-Tani",4441
271 ,Services Alliance,43 ,,Alliance,Baghdad,,Male,Musa Mohammed Obaid I like tea,4442
271 ,Services Alliance,45 ,,Alliance,Baghdad,,Male,Suhaib Luay Hatem Salman Al-Daghri,4443
271 ,Services Alliance,46 ,,Alliance,Baghdad,,Male,Haider Ali Jassim Abdullah Al-Shammari,4444
271 ,Services Alliance,47 ,,Alliance,Baghdad,,Male,"Salah Abdel-Nati Mohammed
Hamad Al-Kanani",4445
271 ,Services Alliance,48 ,,Alliance,Baghdad,,Male,بسام حمزه داود سلمان العبيدي,4446
271 ,Services Alliance,49 ,,Alliance,Baghdad,,Male,Ayad Kazim Abdulkadhim Al-Zubaidi,4447
271 ,Services Alliance,50 ,,Alliance,Baghdad,,"   female
 ",Manal Hamad Hamid Kazim Mufarji,4448
271 ,Services Alliance,51 ,,Alliance,Baghdad,,Male,Omar Abdullah Salman Dawood Al-Sada,4449
271 ,Services Alliance,52 ,,Alliance,Baghdad,,Male,Ahmed Jabbar Abdul Wahid Kazem Al-Nadawi,4450
271 ,Services Alliance,53 ,,Alliance,Baghdad,,Male,Amir Kazim Abdul Nasser Al-Miyaji,4451
271 ,Services Alliance,54 ,,Alliance,Baghdad,,"   female
 ","Rasha Taha Hamid Mohammed Ali
Al-Sufany",4452
271 ,Services Alliance,55 ,,Alliance,Baghdad,,"   female
 ",Zainab Hassan Falih Hassan Al-Jabour,4453
271 ,Services Alliance,57 ,,Alliance,Baghdad,,Male,"Mohammed Awda Hasiran Khamis
Obaid",4454
271 ,Services Alliance,58 ,,Alliance,Baghdad,,"   female
 ","Saad Rashk Yasser N Hasso-
unni Al-Jabri",4455
271 ,Services Alliance,59 ,,Alliance,Baghdad,,Male,Aqeel Hamid Awda Abdullah Al-Awda,4456
271 ,Services Alliance,60 ,,Alliance,Baghdad,,Male,Adi Naim Awad Kadhim Al-Kawam,4457
271 ,Services Alliance,61 ,,Alliance,Baghdad,,Male,Hasir N       Mohsen Baharsan Al-Fariji,4458
271 ,Services Alliance,62 ,,Alliance,Baghdad,,"   female
 ",Iman Najm Hamoud Shadhar Al-Muntafiki,4459
271 ,Services Alliance,63 ,,Alliance,Baghdad,,Male,"Corners of Dawood Mansour buttons of the oppres-
sors",4460
271 ,Services Alliance,64 ,,Alliance,Baghdad,,Male,"Khaled Shihan Fahd Monis Al-
Hasthan Y",4461
271 ,Services Alliance,65 ,,Alliance,Baghdad,,"   female
 ",هدى عبدالجليل فاضل حسيرن القره غولیي,4462
271 ,Services Alliance,66 ,,Alliance,Baghdad,,"   female
 ","The example of Qasim Hassan Baqir
al-Hasthan",4463
271 ,Services Alliance,67 ,,Alliance,Baghdad,,Male,Saad Jabbar Abbas Haseer N Al-Fahdawi,4464
271 ,Services Alliance,68 ,,Alliance,Baghdad,,Male,"Firas, a customer of Shalsh Shabib
Al-Jirn, I am",4465
271 ,Services Alliance,69 ,,Alliance,Baghdad,,"   female
 ",Hanadi Hassan Awda Ali Al-Azzawi,4466
271 ,Services Alliance,70 ,,Alliance,Baghdad,,"   female
 ","Muthanna Hamid Jassim Attia
Al-Lami",4467
271 ,Services Alliance,71 ,,Alliance,Baghdad,,Male,Hashem Salman Zahi Tarfa Al-Zaidi,4468
271 ,Services Alliance,72 ,,Alliance,Baghdad,,"   female
 ",Janan Naseem Jabirsan Al-Saedi,4469
271 ,Services Alliance,73 ,,Alliance,Baghdad,,"   female
 ",Noor Jehan and Hathi Sai,4470
271 ,Services Alliance,74 ,,Alliance,Baghdad,,Male,Basil Khaled Abdul-Kazem Marzouq Al-Awad Al-Abadi,4471
271 ,Services Alliance,75 ,,Alliance,Baghdad,,Male,Jalal Hamid Hamza Hasirn Al-Wawi,4472
271 ,Services Alliance,76 ,,Alliance,Baghdad,,Male,Mustafa Abdul Razzaq Mahdi Hasirn Al-Hakim,4473
271 ,Services Alliance,77 ,,Alliance,Baghdad,,"   female
 ","The second Karghouli of Inam Abdul
Ali",4474
271 ,Services Alliance,78 ,,Alliance,Baghdad,,"   female
 ",Heba Ali Jabbar Haremyi Tea,4475
271 ,Services Alliance,79 ,,Alliance,Baghdad,,Male,Ziad Tariq Fandy Abbas,4476
271 ,Services Alliance,80 ,,Alliance,Baghdad,,Male,Haitham Tawfiq Ghanem Al-Khamasi,4477
271 ,Services Alliance,81 ,,Alliance,Baghdad,,"   female
 ",Ashwaq Abdul Rahman Farman Hassan Al-Arqawazi,4478
271 ,Services Alliance,82 ,,Alliance,Baghdad,,Male,Hisham Jaber and Rashid Al-Maksousi,4479
271 ,Services Alliance,83 ,,Alliance,Baghdad,,Male,"Muhammad Dawood Salman Hashim
al-Tamimi",4480
271 ,Services Alliance,84 ,,Alliance,Baghdad,,Male,Amer Jihad Khamis Harni Al-Jubouri,4481
271 ,Services Alliance,85 ,,Alliance,Baghdad,,"   female
 ","Iman Abdul Amir Mohammed Ruwaished
Al-Rubaie",4482
271 ,Services Alliance,86 ,,Alliance,Baghdad,,"   female
 ","Nawal Abdel Razzaq Masn Y Rasool
Al-Tani",4483
271 ,Services Alliance,87 ,,Alliance,Baghdad,,Male,Ahmed Farouk Farman Abdi Al-Qara Walos,4484
271 ,Services Alliance,88 ,,Alliance,Baghdad,,"   female
 ","Samah Anwar Rashid Benjan Al-
Bayanri",4485
271 ,Services Alliance,89 ,,Alliance,Baghdad,,Male,Abdul Amir Hamid Hijel Shabl Al-Hilaliyy,4486
271 ,Services Alliance,90 ,,Alliance,Baghdad,,"   female
 ","Secrets and mercy of God Hammadi Rasn Al-
Saedi",4487
271 ,Services Alliance,91 ,,Alliance,Baghdad,,Male,"Mus Muhammad Hasir N        Abbas Muhammad Hasir
N        Al-Sibawi",4488
271 ,Services Alliance,92 ,,Alliance,Baghdad,,"   female
 ",Lamia Munim Abdul Amir Saeed Al-Zubaidi,4489
271 ,Services Alliance,93 ,,Alliance,Baghdad,,"   female
 ","Hiam Salman Mansour Haseer N Al-
Amri",4490
271 ,Services Alliance,94 ,,Alliance,Baghdad,,"   female
 ","Sarah Imad Abdul Karim Sub-
aih Al-Zarkanani",4491
271 ,Services Alliance,95 ,,Alliance,Baghdad,,Male,Sarmad AzizSeyhud Mohammad Nowruzdan,4492
271 ,Services Alliance,96 ,,Alliance,Baghdad,,Male,Raad Abdul Salam Mohammed Ahmed Al-Qaisi,4493
271 ,Services Alliance,97 ,,Alliance,Baghdad,,Male,Ahmed Maan Mohsen Dabbab Alsawaed,4494
271 ,Services Alliance,98 ,,Alliance,Baghdad,,"   female
 ",Rasha Saheb Globe Hamad Al Shamri,4495
271 ,Services Alliance,99 ,,Alliance,Baghdad,,"   female
 ",Loyalty Nazim Kabish Ali Al-Bakri,4496
271 ,Services Alliance,100 ,,Alliance,Baghdad,,Male,"Ahmed Laithi, thank you for the blessing of
Al-Saadi",4497
271 ,Services Alliance,101 ,,Alliance,Baghdad,,"   female
 ","Abdul Rahman Abdullah, the name of the person is Hassan
Al-Shubayli.",4498
271 ,Services Alliance,102 ,,Alliance,Baghdad,,"   female
 ",Tweet by Nihad Hadi Abbas Al-Azzawi,4499
271 ,Services Alliance,103 ,,Alliance,Baghdad,,Male,Ahmed Sajit Hashim Hassan Al-Amri,4500
271 ,Services Alliance,104 ,,Alliance,Baghdad,,Male,Khadir Abbas Nadshbili Al-Lami,4501
271 ,Services Alliance,105 ,,Alliance,Baghdad,,Male,Majeed Faleh Abbas Ali Al-Abadi,4502
271 ,Services Alliance,106 ,,Alliance,Baghdad,,"   female
 ","Raqiya Khadhan Abbas Jaafar Al-
Tani",4503
271 ,Services Alliance,107 ,,Alliance,Baghdad,,Male,"Saad Kazim Hasir and Ka'ak Al-
Zubaidi",4504
271 ,Services Alliance,108 ,,Alliance,Baghdad,,Male,Saif Hilal Khair Allah Abdul Gharbawi,4505
271 ,Services Alliance,110 ,,Alliance,Baghdad,,"   female
 ",Virgin Kamel Jawad Jadoua Al-Karadi,4506
271 ,Services Alliance,111 ,,Alliance,Baghdad,,Male,Hasir N       Adel Hasirn Shajal Al-Fatlawi,4507
271 ,Services Alliance,112 ,,Alliance,Baghdad,,"   female
 ","The appointment of Khalifa Saleh Haseer
N Al-Kartani",4508
271 ,Services Alliance,113 ,,Alliance,Baghdad,,Male,Adi Adnan Nadhraim Al-Ghariri,4509
271 ,Services Alliance,114 ,,Alliance,Baghdad,,Male,Zaid Abdul-Adel Ali Sadiq Al-Araji,4510
271 ,Services Alliance,115 ,,Alliance,Baghdad,,Male,Raafat Ali Karim Moussa Al-Maamouri,4511
271 ,Services Alliance,116 ,,Alliance,Baghdad,,"   female
 ",هاله عبدالجبار فرحان علىي الدليمیي,4512
271 ,Services Alliance,117 ,,Alliance,Baghdad,,Male,Ali Faleh Jassim Saleh Al-Dinnawi,4513
271 ,Services Alliance,118 ,,Alliance,Baghdad,,Male,Adel Emad Hassan Hadi Al-Sandawi,4514
271 ,Services Alliance,119 ,,Alliance,Baghdad,,"   female
 ","Iqbal Abdul ZaidNaji Alkum Al Hasi-
than Y",4515
271 ,Services Alliance,120 ,,Alliance,Baghdad,,Male,Munir Mahmoud Salman Hassan Al-Zubaidi,4516
271 ,Services Alliance,121 ,,Alliance,Baghdad,,Male,Tamim Abdoun AkkarSaeed Altamimiyi,4517
271 ,Services Alliance,122 ,,Alliance,Baghdad,,"   female
 ",Sahra Hamoudi Hassan Ali Al-Khazaali,4518
271 ,Services Alliance,123 ,,Alliance,Baghdad,,"   female
 ",Hoda Ahmed Hamad Haseer N Al-Dulaimiyi,4519
271 ,Services Alliance,124 ,,Alliance,Baghdad,,Male,Imad Attia Muslim Mazloum Al-Hamidawi,4520
271 ,Services Alliance,125 ,,Alliance,Baghdad,,Male,"Haider Jalil Ali Al-Bais Al-
Sudanese",4521
271 ,Services Alliance,126 ,,Alliance,Baghdad,,Male,Ghanem Abdul Jawad Abbas Hattab Al-Bu Awad,4522
271 ,Services Alliance,127 ,,Alliance,Baghdad,,"   female
 ",Noha Majeed Hamid Abbas Al-Shammari,4523
271 ,Services Alliance,128 ,,Alliance,Baghdad,,Male,Hassan Ali Saddam Mohsen Al-Moussawi,4524
271 ,Services Alliance,129 ,,Alliance,Baghdad,,Male,Muhammad Awad Dhahabkat Al-Khuwailidi,4525
271 ,Services Alliance,130 ,,Alliance,Baghdad,,Male,"Mohammed Abdel Abbas Saeed Mufir N
Al-Daraji",4526
271 ,Services Alliance,131 ,,Alliance,Baghdad,,Male,"I feel sorry for the Sudanese people'
s screams",4527
271 ,Services Alliance,132 ,,Alliance,Baghdad,,"   female
 ","Samir H       Ali Muslim Kazim Al-
Moussawi",4528
271 ,Services Alliance,133 ,,Alliance,Baghdad,,Male,"Mudhankarim Muhammad
Khadhan Al-Rubaie",4529
271 ,Services Alliance,134 ,,Alliance,Baghdad,,"   female
 ",Manal Abdul Wahid Aboud Farhan Al-Boumohammed,4530
271 ,Services Alliance,135 ,,Alliance,Baghdad,,Male,Ahmed Amer Nasser Siddiq Al-Ameri,4531
271 ,Services Alliance,136 ,,Alliance,Baghdad,,"   female
 ",Saham Badohsirn Masikh Al-Zaidi,4532
271 ,Services Alliance,137 ,,Alliance,Baghdad,,Male,Fadhel Kazem Hashim Akoul Al-Aboudi,4533
271 ,Services Alliance,138 ,,Alliance,Baghdad,,"   female
 ",Anfal Issa Dahim Kazim Mutair Y,4534
274 ,Lawyer Haifa Hasir N,1 ,,"  Pe-
rson",Baghdad,,"   female
 ","Haifaa Hasir N       Ali
Hasirn",4535
276 ,Engineer Ali Hekmat Hassani,1 ,,"  Pe-
rson", Baghdad,,Male,"Ali Hakmat Hassani, come on,
Al-Aaid",4536
291 ,The Elephant Front,1 ,,Party, Baghdad,,Male,"Mahershid Hasiran Alfat Alfe-
ili",4537
291 ,The Elephant Front,2 ,,Party, Baghdad,,"female
 ",Sabah Nour El-Din Mahdi Ali Abdel-Aali,4538
291 ,The Elephant Front,3 ,,Party, Baghdad,,Male,Mizban Aman Hassan Haider Al-Qara Lucy,4539
291 ,The Elephant Front,4 ,,Party, Baghdad,,"female
 ",Nawal Wahab Ahmed Mohammed Al-Fayli,4540
291 ,The Elephant Front,5 ,,Party, Baghdad,,Male,Qahtaan Adnan Ali Hasir N       Mayka Al-Qara Lucy,4541
291 ,The Elephant Front,6 ,,Party, Baghdad,,Male,Mariwan Khaled Ali Murad Bajlan,4542
291 ,The Elephant Front,7 ,,Party, Baghdad,,Male,Ali Abbas Muhammad Sarr Y Al-Qara Lucy,4543
291 ,The Elephant Front,8 ,,Party, Baghdad,,Male,Muhammad Abdul-Ridha Kadhim Abdul-Ridha Al-Zaidi,4544
291 ,The Elephant Front,9 ,,Party, Baghdad,,"female
 ",Sarah Abdullah Hasir Naydullah Ezdi,4545
291 ,The Elephant Front,10 ,,Party, Baghdad,,Male,Engineer Talal Abdul Aliwi Al-Mashhadani,4546
291 ,The Elephant Front,11 ,,Party, Baghdad,,Male,Muhammad Qasimkaram Ali Jamshir Fayli,4547
291 ,The Elephant Front,12 ,,Party, Baghdad,,Male,Adel Abdul Ali Karim Marza Al-Khayyat,4548
291 ,The Elephant Front,13 ,,Party, Baghdad,,Male,Aqeel Jamal Stariyar al-Mandlawi,4549
291 ,The Elephant Front,14 ,,Party, Baghdad,,"female
 ",Zeina Anwar Mohammed Abdul-Ridha Al-Fayli,4550
291 ,The Elephant Front,15 ,,Party, Baghdad,,Male,"I am sorry for Farouk Abdelhassir, I am
sorry for my origins",4551
294 ,Asaad Abdul-Jabbar Mazloum,1 ,,"  Pe-
rson", Baghdad,,Male,Asaad Abdul-Jabbar Mazloum Lafta Al-Yeji,4552
سمی297قیضیحرث,الحقوفري,1 ,,"  Pe-
rson", Bagزيhdadلشیبی,,Maleي شمجن ي ا,قیضیحرث سمی,4553
299 ,Professor Nawarghsan Youssef,1 ,,"  Pe-
rson", Baghdad,,Male,Nawarghsan Youssef Naseem Al-Sabry,4554
302 ,Dr. Iman Benyamir N Isho,1 ,,"  Pe-
rson", Baghdad,,"female
 ",Iman Benyamirn Youssef Hanna Isho,4555
305 ,Osama Karim Al-Badri,1 ,,"  Pe-
rson", Baghdad,,Male,Osama Karim Khalaf Jather Al-Badr,4556
311 ,"Professor Harith Shans-
hal Al-Harnei",1 ,,"  Pe-
rson", Baghdad,,Male,"Harith Shanshal, the vanguard of the Sunid Al-Sunid",4557
313 ,Tariq Jassim Al-Zuhair Y,1 ,,"  Pe-
rson", Baghdad,,Male,Tariq Jasib Salman Shakhir Al-Zuhair,4558
318 ,Evan Faik Jabro,1 ,,"  Pe-
rson", Baghdad,,"female
 ",Evan Faik Yaqoub Zia Jabro,4559
321 ,Sheikh Wissam Qasim Al-Zuhair Y,1 ,,"  Pe-
rson", Baghdad,,Male,"Wassim Qasim Sabah Zamam
Al-Zahrouni",4560
322 ,Bassam Jassim Maji Al-Zuhair Y,1 ,,"  Pe-
rson", Baghdad,,Male,Bassam Jassim Maji Ghuwaid Al-Zuhair Y,4561
323 ,"Noufal Al-Nasir
Y",1 ,,"  Pe-
rson", Baghdad,,Male,Novel Sirr Yif Jodah Sehrsehr,4562
327 ,Dr. Salam Naim Attia Mahoud Al-Zuhair Y,1 ,,"  Pe-
rson", Baghdad,,Male,"Peace be upon you, Naim Attia Mahoud Al-Zuhair
Y",4563
338 ,Osama Saadoun Al-Khudadi,1 ,,"  Pe-
rson",Baghdad,,Male,Osama Saadoun Jassim Mansour,4564
341 ,"Educational teacher Khadn Al-
Zuhair Y",1 ,,"  Pe-
rson",Baghdad,,Male,Khadna Hamid Obaid Salman Al-Zahroun,4565
343 ,Dr. Asrar Q. Al-Saifani,1 ,,"  Pe-
rson",Baghdad,,Male,"Secrets of Riyadh Salem Hatw-
alseven",4566
345 ,Riyadh Abdul Wahid Shalaka,1 ,,"  Pe-
rson",Baghdad,,Male,Riyadh Abdel Wahid Shalaka Saeed Al-Saeed,4567
216 ,Kurdistan Democratic Party,1 ,,Party,Dohuk,,Male,Bayezid Saleh Atto Bayez Ghaidan,4568
216 ,Kurdistan Democratic Party,2 ,,Party,Dohuk,,"   female
 ","Imagination of a friend of Haji Qasim Ghai-
dan",4569
216 ,Kurdistan Democratic Party,3 ,,Party,Dohuk,,"   female
 ",We are Ahmed Khashou Abdullah,4570
216 ,Kurdistan Democratic Party,4 ,,Party,Dohuk,,Male,Farooq Rustam Ayub Rustam Muhammad Ali,4571
216 ,Kurdistan Democratic Party,5 ,,Party,Dohuk,,"   female
 ",Donia Mohammed Mahmoud Abdullah,4572
222 ,Patriotic Union of Kurdistan,1 ,,Party,Dohuk,,"   female
 ",Iman Abdel-Razzaq Muhammad Arif,4573
222 ,Patriotic Union of Kurdistan,2 ,,Party,Dohuk,,Male,"Koran Jiail Hasir N       Kh-
ader",4574
222 ,Patriotic Union of Kurdistan,3 ,,Party,Dohuk,,Male,If Majeed Abdullah Ali,4575
222 ,Patriotic Union of Kurdistan,4 ,,Party,Dohuk,,Male,Imad Shaker Saeed Taha,4576
