A,Name on ballot,"Candidate

Sequence",Unnamed: 3,"   Type
      Nominat-
            ion","Electoral
district",Unnamed: 6,Sex,Candidate's full name,Voter number
269 ,"National res-
olution",5 ,,Alliance,Kirkuk,,Male,Qusaykamel Jassim Mohammed Al-Ajili,6270
269 ,"National res-
olution",6 ,,Alliance,Kirkuk,,Male,Osama Shukr Mahmoud Issa Al-Jabouri,6271
269 ,"National res-
olution",   7 ,,Alliance,Kirkuk,,Male,"   Ghassan Mohammed Ibrahim Mo-
             hammed Al-Hamdani",6272
269 ,"National res-
olution",   8 ,,Alliance,Kirkuk,,"   female
 ",Edited by Ahmed Hassan Kaka Al-Obaidi,6273
269 ,"National res-
olution",   9 ,,Alliance,Kirkuk,,Male,Ahmed Hasir Ahmed KhalafAl-Jubouri,6274
269 ,"National res-
olution", 10 ,,Alliance,Kirkuk,,Male,Mahmoud Zidan Khalaf Suleiman Al-Abidi,6275
269 ,"National res-
olution", 11 ,,Alliance,Kirkuk,,Male,Qaydam Mahmoud Ajaj Abdullah Al-Maamari,6276
269 ,"National res-
olution", 12 ,,Alliance,Kirkuk,,"   female
 ",Nias Ahmed Rabie Mohammed Al-Bawasaq,6277
269 ,"National res-
olution", 13 ,,Alliance,Kirkuk,,Male,Kazem Eidan Ahmed Kazem Al-Dulaimi,6278
269 ,"National res-
olution", 14 ,,Alliance,Kirkuk,,Male,Qahtan Watban Muhammad Abdullah Al-Jumaili,6279
269 ,"National res-
olution", 15 ,,Alliance,Kirkuk,,"   female
 ",Zainab Talib Abdullah Abdul-Tani,6280
269 ,"National res-
olution", 16 ,,Alliance,Kirkuk,,Male,"Ammar Haseer N Mustafa Abdullah
Al-Jubouri",6281
269 ,"National res-
olution", 17 ,,Alliance,Kirkuk,,"   female
 ",Shaima Sabah Mazloum Abtan Al-Tani,6282
269 ,"National res-
olution", 18 ,,Alliance,Kirkuk,,Male,Noufal Hamad Saleh KhalafAl-Lahithi,6283
269 ,"National res-
olution", 19 ,,Alliance,Kirkuk,,Male,"Ghadban Hasir N        Ghadban KhalafAl-
Jabouri",6284
269 ,"National res-
olution", 20 ,,Alliance,Kirkuk,,"   female
 ","    Janan Mohsen Tahsir N        Hasir N
                              Al-Bayanri",6285
269 ,"National res-
olution", 21 ,,Alliance,Kirkuk,,"   female
 ","  Iman Haseer, Nekmal Mustafa Al-
                      Hamdani",6286
269 ,"National res-
olution", 22 ,,Alliance,Kirkuk,,Male,Khamas Wardi Muhammad KhalafAl-Jabouri,6287
269 ,"National res-
olution", 23 ,,Alliance,Kirkuk,,Male,"Ahmed Khalaf, the fugitive Farhan Al-Azzawi",6288
269 ,"National res-
olution", 24 ,,Alliance,Kirkuk,,Male,Yasser Ibrahim Mahmoud Diab Al-Abidi,6289
275 ,"Kurdistan Democratic Pa-
rner",1 ,,Party,Kirkuk,,Male,Branch of Abdullah Ahmed Abdulqader Delavi,6290
275 ,"Kurdistan Democratic Pa-
rner",2 ,,Party,Kirkuk,,Male,Shahnojm Abdullah Muhammad Saleh Kirkuki,6291
275 ,"Kurdistan Democratic Pa-
rner",3 ,,Party,Kirkuk,,"   female
 ","Wafaa Mohammed Hasiran Rustum Za-
ngana",6292
275 ,"Kurdistan Democratic Pa-
rner",4 ,,Party,Kirkuk,,"   female
 ",Hataw Mohammed Ismail Mohammed,6293
275 ,"Kurdistan Democratic Pa-
rner",5 ,,Party,Kirkuk,,"   female
 ","Mirna Najm Abdul Murad's
secrets",6294
275 ,"Kurdistan Democratic Pa-
rner",6 ,,Party,Kirkuk,,Male,Kamil Abdullah Kak Hama Hasirn Salji,6295
275 ,"Kurdistan Democratic Pa-
rner",7 ,,Party,Kirkuk,,"   female
 ",Sara SattarMohammad Ahmad,6296
275 ,"Kurdistan Democratic Pa-
rner",8 ,,Party,Kirkuk,,"   female
 ",Najwa Hamid Mohammed Aliyakaki,6297
275 ,"Kurdistan Democratic Pa-
rner",9 ,,Party,Kirkuk,,Male,Hiwa Tahir Abbas Abdullah Al-Dawudi,6298
275 ,"Kurdistan Democratic Pa-
rner", 10 ,,Party,Kirkuk,,"   female
 ",Sheelan Omar Qader Mohammed,6299
275 ,"Kurdistan Democratic Pa-
rner",11 ,,Party,Kirkuk,,Male,"Adnan Mohammed Hamid Saeed
Al-Ruzbiani",6300
275 ,"Kurdistan Democratic Pa-
rner",12 ,,Party,Kirkuk,,"   female
 ",Amir e Karim Hamma Lamardan,6301
275 ,"Kurdistan Democratic Pa-
rner",13 ,,Party,Kirkuk,,Male,"Good luck to Najm Abdul Rahman
Al-Talabani",6302
275 ,"Kurdistan Democratic Pa-
rner",14 ,,Party,Kirkuk,,Male,زوزك لطيف احمد کریم صالجي,6303
275 ,"Kurdistan Democratic Pa-
rner",15 ,,Party,Kirkuk,,"   female
 ","Nikara Ahmed Khadna-
kader",6304
275 ,"Kurdistan Democratic Pa-
rner",16 ,,Party,Kirkuk,,Male,Howry Nayef Aziz Mohammad Sheikhan,6305
275 ,"Kurdistan Democratic Pa-
rner",17 ,,Party,Kirkuk,,Male,"Haha, reply, secrets in religion, Ismail Suleiman Saliji",6306
275 ,"Kurdistan Democratic Pa-
rner",18 ,,Party,Kirkuk,,Male,"Gilan Mohammad Fateh Fa-
teh Al-Talabani",6307
275 ,"Kurdistan Democratic Pa-
rner",19 ,,Party,Kirkuk,,Male,"Ziad Ahmed Mohammed Sarrar, Agha Suri",6308
275 ,"Kurdistan Democratic Pa-
rner",20 ,,Party,Kirkuk,,"   female
 ","Shah Hair N Hassoun Hawiz Sa-
eed",6309
275 ,"Kurdistan Democratic Pa-
rner",21 ,,Party,Kirkuk,,Male,Ibrahim Muhammad Tahir Abdul Rahman Al-Yaznji,6310
275 ,"Kurdistan Democratic Pa-
rner",22 ,,Party,Kirkuk,,"   female
 ","Hana Bahjat Fattah Mustafa Ya-
kaki",6311
275 ,"Kurdistan Democratic Pa-
rner",23 ,,Party,Kirkuk,,"   female
 ",Marivan Mustafa Rashid Maj al-Din,6312
275 ,"Kurdistan Democratic Pa-
rner",24 ,,Party,Kirkuk,,Male,Shir Zad Rashid Uncle Abdullah Shuker,6313
282 ,National Elevation Party,1 ,,Party,Kirkuk,,Male,Ammar Farhan Mohammed Abdullah,6314
282 ,National Elevation Party,2 ,,Party,Kirkuk,,Male,Obstinacy of Muhammad Salih Abd al-Halim,6315
282 ,National Elevation Party,3 ,,Party,Kirkuk,,Male,Rabie Obaid Saleh Mohammed,6316
282 ,National Elevation Party,4 ,,Party,Kirkuk,,"   female
 ",Heba Hassib Hassir Alawi,6317
282 ,National Elevation Party,5 ,,Party,Kirkuk,,Male,Saadi Abdul Qader Salim Abdul,6318
282 ,National Elevation Party,6 ,,Party,Kirkuk,,Male,Arkan Mohammad Abbas Bandar,6319
282 ,National Elevation Party,7 ,,Party,Kirkuk,,"   female
 ","Success Hassan Ibrahim Mohammed
Al-Tani",6320
288 ,New generation,1 ,,Party,Kirkuk,,Male,Omid Muhammad Ahmed Ghafoor Faizullah,6321
288 ,New generation,2 ,,Party,Kirkuk,,Male,"Hassir Hassan Ahmed Sarrif Sheik-
han",6322
288 ,New generation,3 ,,Party,Kirkuk,,Male,Marivan Havizrostam Jasem,6323
288 ,New generation,4 ,,Party,Kirkuk,,"   female
 ","Oh my God, I have become more
powerful",6324
288 ,New generation,5 ,,Party,Kirkuk,,Male,Hiwa Shafiq Nezaldin Towfiq,6325
288 ,New generation,6 ,,Party,Kirkuk,,"   female
 ",Diary of Hedayat Bashara Amir,6326
288 ,New generation,7 ,,Party,Kirkuk,,Male,Nouri Adel Fakhreddin Majiddin,6327
292 ,Ghofran Ghadban Saadi Al-Tamimi,1 ,,"  Pe-
rson",Kirkuk,,Male,Ghofran Ghadban Saadikadhim Al-Tamimi,6328
300 ,Imad Youkhana Yaqoub,1 ,,"  Pe-
rson",Kirkuk,,Male,Imad Youkhana Yaqo Youkhana Al-Amadi,6329
309 ,شميرام شمعون اصليوه,1 ,,"  Pe-
rson",Kirkuk,,"   female
 ","The number of Umm Shimon is the original
number.",6330
319 ,"The number ofMoroccans is 100,000.",1 ,,"  Pe-
rson",Kirkuk,,"   female
 ","The number ofMoroccans and the
number of lemons",6331
325 ,Duraid Jamil Isho,1 ,,"  Pe-
rson",Kirkuk,,Male,Duraid Jamil Ishu'u Semaan Qus Ishaq,6332
328 ,"Emile Boutros Constan-
tine N",1 ,,"  Pe-
rson",Kirkuk,,Male,Emile Boutros Constantine N Ibrahim Agha,6333
339 ,Attorney Ator David Yonathan,1 ,,"  Pe-
rson",Kirkuk,,"   female
 ",Atordawd Yonathan Yosef,6334
348 ,Engineer Sarkon Lazarsliu,1 ,,"  Pe-
rson",Kirkuk,,Male,Sarkon Lazarsalicurial Ben Nezo,6335
202 ,Sadiqun Movement,1 ,,Party,Maysan,,Male,"Hassan Ali Muzail Ratir N Al-
Fartousi",6336
202 ,Sadiqun Movement,   2 ,,Party,Maysan,,Male,"Haitham Fadel Hatem Sayhoud Al-
Sudani",6337
202 ,Sadiqun Movement,   3 ,,Party,Maysan,,"   female
 ",Arej Shaker FadhelNael Al-Khafaji,6338
202 ,Sadiqun Movement,   4 ,,Party,Maysan,,Male,Ali Haider Salman Khalifa Al-Bukhaitawi,6339
202 ,Sadiqun Movement,   5 ,,Party,Maysan,,Male,Yasser Nasser Ali Muzan,6340
202 ,Sadiqun Movement,   6 ,,Party,Maysan,,Male,حكيم عطيه زغير زوير بيت خليفه,6341
202 ,Sadiqun Movement,   7 ,,Party,Maysan,,Male,Sakr Hassan Lazım Mutlak Al-Amshany,6342
202 ,Sadiqun Movement,   8 ,,Party,Maysan,,Male,Reda Hamid Hadi Laithi Al-Nofli,6343
202 ,Sadiqun Movement,   9 ,,Party,Maysan,,Male,"Abdullah Qahtan Abdul Karim Faleh
Al-Yanunni",6344
202 ,Sadiqun Movement, 10 ,,Party,Maysan,,"   female
 ",Sarah Zaid Sarhan Khuraibat Al-Sayhoud,6345
202 ,Sadiqun Movement, 11 ,,Party,Maysan,,Male,Waiting for Hanoun David Badan Al-Nasir,6346
202 ,Sadiqun Movement, 12 ,,Party,Maysan,,Male,Zaid Abdulrazaq Naima Karam Al-Bahadliyy,6347
202 ,Sadiqun Movement, 13 ,,Party,Maysan,,Male,Krarmoon Saleh Mozan Noufli,6348
202 ,Sadiqun Movement, 14 ,,Party,Maysan,,"   female
 ",Fatima Hamid Haider Ibrahim Al-Moussawi,6349
202 ,Sadiqun Movement, 15 ,,Party,Maysan,,"   female
 ",Afrah Kazem Badan Lafta Al-Ghanami,6350
202 ,Sadiqun Movement, 16 ,,Party,Maysan,,"   female
 ",Sari Mazenkadhim Jassim Al-Zubaidi,6351
202 ,Sadiqun Movement, 17 ,,Party,Maysan,,Male,Mohammed Abdul Razzaq Qasim Sabit Al-Saadi,6352
202 ,Sadiqun Movement, 18 ,,Party,Maysan,,Male,Mohsen Qasim Abdul-Hussein Saywan Al-Zaidawi,6353
202 ,Sadiqun Movement, 19 ,,Party,Maysan,,Male,Asaad Nihad Muzal Abdul Karim Al-Jawi,6354
202 ,Sadiqun Movement, 20 ,,Party,Maysan,,Male,حيدر والیي حسن عانري  الغيثاوي,6355
207 ,"Reconstruction and Development Coali-
tion",1 ,,Alliance,Maysan,,Male,Ali Saadoun Ghulam Ali Abdul Karim Al-Jawi,6356
207 ,"Reconstruction and Development Coali-
tion",2 ,,Alliance,Maysan,,Male,"Baha' al-Din Nour Muhammad Hasir
N       al-Nouri",6357
207 ,"Reconstruction and Development Coali-
tion",3 ,,Alliance,Maysan,,Male,"Murtazan Ali Hamoud Aliwi Al-
Saedi",6358
207 ,"Reconstruction and Development Coali-
tion",4 ,,Alliance,Maysan,,"   female
 ",Ruqayyah Rahim Mohsen Mohammed Al-Nouri,6359
207 ,"Reconstruction and Development Coali-
tion",5 ,,Alliance,Maysan,,Male,"Muhannad Abdul Wahid Kabyan Sajn Y
Al-Ameri",6360
207 ,"Reconstruction and Development Coali-
tion",6 ,,Alliance,Maysan,,Male,Faleh Atima Ajwaid Bakhit Al-Furaiji,6361
207 ,"Reconstruction and Development Coali-
tion",7 ,,Alliance,Maysan,,Male,Ahmed Zarzurfaleh Musa Al-Saedi,6362
207 ,"Reconstruction and Development Coali-
tion",8 ,,Alliance,Maysan,,"   female
 ",Nadia Ali Qasim Anees Al-Aboudi,6363
207 ,"Reconstruction and Development Coali-
tion",9 ,,Alliance,Maysan,,Male,"Murtazan Hassan Ali Man-
anri Al-Jabri",6364
207 ,"Reconstruction and Development Coali-
tion", 10 ,,Alliance,Maysan,,Male,Jawad Kazim Sultankitan Al-Lami,6365
207 ,"Reconstruction and Development Coali-
tion", 11 ,,Alliance,Maysan,,Male,Sabih Issa Kayed Jameel Al-Zubaidi,6366
207 ,"Reconstruction and Development Coali-
tion", 12 ,,Alliance,Maysan,,"   female
 ","Rasha Abdul Haseer N Jabbar Al-
Saedi",6367
207 ,"Reconstruction and Development Coali-
tion", 13 ,,Alliance,Maysan,,Male,Karar Qasim Abdullah Kazim Al-Mandlawi,6368
207 ,"Reconstruction and Development Coali-
tion", 14 ,,Alliance,Maysan,,Male,Youssef Salem Hamid Kzar Al-Nawfali,6369
207 ,"Reconstruction and Development Coali-
tion", 15 ,,Alliance,Maysan,,Male,"Munther Khazal Salman, the singer of Salman",6370
207 ,"Reconstruction and Development Coali-
tion", 16 ,,Alliance,Maysan,,"   female
 ",Lights of Saad KhalafAbbas Al-Moussawi,6371
207 ,"Reconstruction and Development Coali-
tion", 17 ,,Alliance,Maysan,,Male,"Ali Hasir Aziz Muhammad Al-
Aliawi",6372
207 ,"Reconstruction and Development Coali-
tion", 18 ,,Alliance,Maysan,,Male,صبيح غازي حميد سديرة البهادلیي,6373
207 ,"Reconstruction and Development Coali-
tion", 19 ,,Alliance,Maysan,,"   female
 ",Maryam Hassan Rahima Masi Al-Ja'bawi,6374
207 ,"Reconstruction and Development Coali-
tion", 20 ,,Alliance,Maysan,,"   female
 ",Names of Mohsen Muhammad Ali Eid al-Rustimawi,6375
212 ,The National Tribal Current in Iraq,1 ,,Party,Maysan,,Male,Ali Rasan Faraj Mubarak Al-Baydhanani,6376
212 ,The National Tribal Current in Iraq,   2 ,,Party,Maysan,,Male,Laith Adnan Hamid Atiwi Al-Haidari,6377
212 ,The National Tribal Current in Iraq,   3 ,,Party,Maysan,,Male,Hasniran Ali Lafta Hafez Al-Hamidawi,6378
212 ,The National Tribal Current in Iraq,   5 ,,Party,Maysan,,"   female
 ",Heba Salem Barshan Ziara Al-Suwaidi,6379
218 ,Badr Organization,1 ,,Party,Maysan,,Male,Karim Aliwi Jahoush Suwailekh Al-Saker,6380
218 ,Badr Organization,   2 ,,Party,Maysan,,Male,Muhammad Ali Hassan Sajr al-Fartusi,6381
218 ,Badr Organization,   3 ,,Party,Maysan,,Male,Abdulhasir N       Abdulredha Rasn Siraj Al-Saedi,6382
218 ,Badr Organization,   4 ,,Party,Maysan,,"   female
 ",Fatima Hasirn Mutay'in Ya Rahej Al-Musaydi,6383
218 ,Badr Organization,   5 ,,Party,Maysan,,Male,Jassim Mohammed Hassan Ali Al-Daraji,6384
218 ,Badr Organization,   6 ,,Party,Maysan,,Male,"Mohammed Shamel Abdullah Masoud
Al-Ghanami",6385
218 ,Badr Organization,   7 ,,Party,Maysan,,Male,Kazem Sadeed Adai Rahej Al-Nawfali,6386
218 ,Badr Organization,   8 ,,Party,Maysan,,"   female
 ",Sky Diya Falih Mohsen Al-Bahadliyy,6387
218 ,Badr Organization,   9 ,,Party,Maysan,,Male,"Eng. Muhand Jassim Mohammed Shaghedel Al-Zuhair
Y",6388
218 ,Badr Organization, 10 ,,Party,Maysan,,Male,Saad Abdul Wadai Kazim Al-Shaghanthi,6389
218 ,Badr Organization, 11 ,,Party,Maysan,,Male,Ali Hassankaram Sabaa Al-Ghanemi,6390
218 ,Badr Organization, 12 ,,Party,Maysan,,"   female
 ",Hadeel Khaled Mohammed Fakher Al-Saedi,6391
218 ,Badr Organization, 13 ,,Party,Maysan,,Male,Ali Jabri Yousuf Shaye Al-Najjanari,6392
218 ,Badr Organization, 14 ,,Party,Maysan,,Male,"Jassim Mohammed Hathn Y Ja-
ssim Al-Yasiri",6393
218 ,Badr Organization, 15 ,,Party,Maysan,,Male,Kazem Hatem Zuwair Awad Al-Fraydawi,6394
218 ,Badr Organization, 16 ,,Party,Maysan,,"   female
 ",Afrah Mansour Abdul Aziz Mohammed Al-Jabouri,6395
218 ,Badr Organization, 17 ,,Party,Maysan,,Male,"Dureid, I need Aboud Al-Abbadi",6396
218 ,Badr Organization, 18 ,,Party,Maysan,,Male,Muslim Suadi Khalifa Tamul Al-Maliki,6397
218 ,Badr Organization, 19 ,,Party,Maysan,,Male,"Ali Mohsen Rasn Ya Hasir
Al-Ghanim",6398
218 ,Badr Organization, 20 ,,Party,Maysan,,"   female
 ",Iman Kazem G. Abbas Al-Wahili,6399
224 ,"Good news, Iraq",1 ,,      Alliance,Maysan,,Male,"Hassan Rasn Yakadhim Kat-
taa Al-Sari",6400
224 ,"Good news, Iraq",2 ,,      Alliance,Maysan,,Male,Hassan Kazem Jassim Safih Al-Buhamad,6401
224 ,"Good news, Iraq",3 ,,      Alliance,Maysan,,Male,Yaqoub Ali Jassim Mohammed Al-Shami,6402
224 ,"Good news, Iraq",4 ,,      Alliance,Maysan,,Male,Ali Hassan Ali Musa Al-Saedi,6403
224 ,"Good news, Iraq",5 ,,      Alliance,Maysan,,Male,"Hasirn Hanoun Hashim Crime ofPot-
atoes",6404
224 ,"Good news, Iraq",6 ,,      Alliance,Maysan,,Male,Ahmed Mahmoud Abbas Jialami,6405
224 ,"Good news, Iraq",7 ,,      Alliance,Maysan,,Male,"Hossam Lazm Muhammad Aber al-
Khazaali",6406
224 ,"Good news, Iraq",8 ,,      Alliance,Maysan,,"   female
 ",Hoda Awad Mohsen Baridi Al-Daraji,6407
224 ,"Good news, Iraq",9 ,,      Alliance,Maysan,,Male,Muhaimin Muhammad Saad Dawoud Al-Mahmoudi,6408
224 ,"Good news, Iraq", 10 ,,      Alliance,Maysan,,Male,Amaralak Jadranhib Al-Dari'i,6409
224 ,"Good news, Iraq", 11 ,,      Alliance,Maysan,,"   female
 ",Inas Shabib Hasirn Musa Al-Alawi,6410
224 ,"Good news, Iraq", 12 ,,      Alliance,Maysan,,Male,Jawad JabbarMohammed Hamidi Al-Bahadliyy,6411
224 ,"Good news, Iraq",13 ,,Alliance,Maysan,,"   female
 ","Rasha Abdul Amir Shaliba Huwail Al-
Lami",6412
224 ,"Good news, Iraq",14 ,,Alliance,Maysan,,"   female
 ","Marwa Nazim Jamil Kazim Al-
Lami",6413
224 ,"Good news, Iraq",15 ,,Alliance,Maysan,,"   female
 ",Huda Ali Hasirn Ali Al-Hashemiyi,6414
224 ,"Good news, Iraq",16 ,,Alliance,Maysan,,Male,Shamekh Rahim Aqla Ghayath Al-Muhammadi,6415
224 ,"Good news, Iraq",17 ,,Alliance,Maysan,,Male,Ali Karim Kazim Hamad Al-Haidari,6416
224 ,"Good news, Iraq",18 ,,Alliance,Maysan,,Male,Jasb Sahi Rahma Muzan Al-Moussawi,6417
224 ,"Good news, Iraq",19 ,,Alliance,Maysan,,Male,"Alaa Abdel Haseer Nakreem Hassan Al-
Saedi",6418
224 ,"Good news, Iraq",20 ,,Alliance,Maysan,,Male,محمد خلف برزان حسيرن العبادي,6419
231 ,National State Forces Alliance,1 ,,Alliance,Maysan,,Male,Riyadh Mujbil Shanun Shabib Al-Saadi,6420
231 ,National State Forces Alliance,2 ,,Alliance,Maysan,,Male,Jawad Rahim Qasim Moghtadh Al-Ghadiri,6421
231 ,National State Forces Alliance,3 ,,Alliance,Maysan,,Male,Mohammed Ismail Hashim KhalafAl-Jabri,6422
231 ,National State Forces Alliance,4 ,,Alliance,Maysan,,"   female
 ","Ubeer Issa Mohammed Abdullah Al-
Laithi",6423
231 ,National State Forces Alliance,5 ,,Alliance,Maysan,,Male,Promise of Hassan Muzal and the plot of Al-Muhammadawi,6424
231 ,National State Forces Alliance,6 ,,Alliance,Maysan,,Male,مصطفن حسيرن عجيل دواي البخيتاوي,6425
231 ,National State Forces Alliance,7 ,,Alliance,Maysan,,Male,Qasim Ali Hamid Taher Al-Mousavi,6426
231 ,National State Forces Alliance,8 ,,Alliance,Maysan,,"   female
 ",Shares of Abdullah Adhafa Al-Aqili,6427
231 ,National State Forces Alliance,9 ,,Alliance,Maysan,,Male,Jumaa KhalafJisid Al-Kaathi,6428
231 ,National State Forces Alliance,10 ,,Alliance,Maysan,,Male,"Mohammed Mahdi Sajn Y Sheih Al-
Saadi",6429
231 ,National State Forces Alliance,11 ,,Alliance,Maysan,,Male,Jafar Hamid Hattab Jial Majdi,6430
231 ,National State Forces Alliance,12 ,,Alliance,Maysan,,"   female
 ",Lamy Khuzair Diab Muhammad Zubaidi,6431
231 ,National State Forces Alliance,13 ,,Alliance,Maysan,,Male,Jasib NouriKazem Jassim Al Nour,6432
231 ,National State Forces Alliance,14 ,,Alliance,Maysan,,Male,Haidar Ali Hashim Ali al-Fadhli,6433
231 ,National State Forces Alliance,15 ,,Alliance,Maysan,,Male,Zahid Mohammed Abbas Ahmed,6434
231 ,National State Forces Alliance,16 ,,Alliance,Maysan,,"   female
 ","Fatima Falih Hasirn Ghulam
Al-Lami",6435
231 ,National State Forces Alliance,17 ,,Alliance,Maysan,,Male,"Abdul Hassan Majid Shamjani, Shia Al-
Wahili",6436
231 ,National State Forces Alliance,18 ,,Alliance,Maysan,,Male,Falah Hassan Rasn KhalafAl-Bukhaitawi,6437
231 ,National State Forces Alliance,19 ,,Alliance,Maysan,,Male,Abbas Jaber Ali Faraj Al-Bukhari,6438
231 ,National State Forces Alliance,20 ,,Alliance,Maysan,,"   female
 ",Bashar Hamid Majid Zahral Zubidi,6439
251 ,Rights Movement,1 ,,Party,Maysan,,Male,"I am very happy, I am very sad, I am very sad, I am
very sad",6440
251 ,Rights Movement,2 ,,Party,Maysan,,Male,Khaled Wahmakadhim Saleh Al-Khamisawi,6441
251 ,Rights Movement,3 ,,Party,Maysan,,Male,Abbas Adnan Abdul Alwan Al-Bahadliyy,6442
251 ,Rights Movement,4 ,,Party,Maysan,,Male,فاضل صحن زايرخلف عوفني بثني مشتت,6443
251 ,Rights Movement,5 ,,Party,Maysan,,Male,Abdul-Sada Harzrashed Asal Al-Lami,6444
251 ,Rights Movement,6 ,,Party,Maysan,,"   female
 ","Zainab Waliyi Ali Farhan Als-
hahmani",6445
251 ,Rights Movement,7 ,,Party,Maysan,,Male,"Abbas Saadoun Kattaa, Al-Aboudi's customer",6446
251 ,Rights Movement,8 ,,Party,Maysan,,"   female
 ",Dalal Hassan Mohammed Issa,6447
251 ,Rights Movement,9 ,,Party,Maysan,,Male,"Saeed Ghathan Y Nourikata
Al-Saadi",6448
251 ,Rights Movement, 10 ,,Party,Maysan,,Male,"Khalil Ibrahim played Hebsi evil and
awareness",6449
251 ,Rights Movement, 11 ,,Party,Maysan,,Male,Jasib Muhammad Ali Zabun Aqeel Al-Kaathi,6450
251 ,Rights Movement, 12 ,,Party,Maysan,,"   female
 ","Praise be to Yazhem Hashem
Al-Moussawi",6451
251 ,Rights Movement, 13 ,,Party,Maysan,,Male,"Muntadhar Raad Hamad Ismail Al-Qazwithan
Y",6452
251 ,Rights Movement, 14 ,,Party,Maysan,,Male,Ali Muhammad Hattab Khazal Al-Daraji,6453
251 ,Rights Movement, 15 ,,Party,Maysan,,Male,داود سالم لازم عيسى النوفلىي,6454
251 ,Rights Movement, 16 ,,Party,Maysan,,"   female
 ",Zainab Juma Monis Attia Al-Muhammadawi,6455
257 ,State of Law Coalition,1 ,,      Alliance,Maysan,,Male,"Muhammad Ali Sarrar in Asad
Asad",6456
257 ,State of Law Coalition,2 ,,      Alliance,Maysan,,Male,حيدر ستار فرحان حسيرن الهاشمیي,6457
257 ,State of Law Coalition,3 ,,      Alliance,Maysan,,Male,Jassim Atwan Jari Jassim Al-Moussawi,6458
257 ,State of Law Coalition,4 ,,      Alliance,Maysan,,"   female
 ",Thanaa Faraj Othman Rabah Al-Rubaie,6459
257 ,State of Law Coalition,5 ,,      Alliance,Maysan,,Male,"Good morning Mahdi Haseer N Salman Al Shami Al
Sawaeed",6460
257 ,State of Law Coalition,6 ,,      Alliance,Maysan,,Male,Latif Aboud Qasim Muhammad Al-Dubaisi,6461
257 ,State of Law Coalition,7 ,,      Alliance,Maysan,,Male,"Rahi Abdel Wahid Nahed Shah-
oni Al-Yanunni",6462
257 ,State of Law Coalition,8 ,,      Alliance,Maysan,,"   female
 ",ضج لعيثي كاظم سدخان البهادلیي,6463
257 ,State of Law Coalition,9 ,,      Alliance,Maysan,,"   female
 ",Maysan Sabah Abbas Daadoush Al-Mufarji,6464
257 ,State of Law Coalition, 10 ,,      Alliance,Maysan,,Male,Kazem Jassim Hasirn Asal Al Noor,6465
257 ,State of Law Coalition, 11 ,,      Alliance,Maysan,,Male,علىي غالیي مهاوي زوير الزيرجاوي,6466
257 ,State of Law Coalition, 12 ,,      Alliance,Maysan,,"   female
 ","Ikhlas Hashim Muhammad Rasn Al-
Maliki",6467
257 ,State of Law Coalition,13 ,,Alliance,Maysan,,Male,"Nizar Salman Obaid Rasn Y Al-
Musaidi",6468
257 ,State of Law Coalition,14 ,,Alliance,Maysan,,Male,"Muhammad Abdul-Hasir N        Sabaa Jumaa
Al-Zubaidi",6469
257 ,State of Law Coalition,15 ,,Alliance,Maysan,,Male,Ali Faraj Muhaibis Dagher Al-Saedi,6470
257 ,State of Law Coalition,16 ,,Alliance,Maysan,,"   female
 ",Fatima Sakban Saddam Saad Al-Batat,6471
257 ,State of Law Coalition,17 ,,Alliance,Maysan,,Male,Aboud Saadoun Mohammed Sarheed Al-Daraji,6472
257 ,State of Law Coalition,18 ,,Alliance,Maysan,,"   female
 ","Samar Muhammad Saleh Abdul Abbas Muhammad Ja-
wad Al-Amili",6473
257 ,State of Law Coalition,19 ,,Alliance,Maysan,,Male,Hasnir N Jasb Glob Ajil Wadi,6474
257 ,State of Law Coalition,20 ,,Alliance,Maysan,,Male,Haider Mahmoud KhalafSuwaif Al-Saadi,6475
287 ,Independent candidate Dr. Raed Al-Maliki,1 ,,"  Pe-
rson",Maysan,,Male,Raed Hamdan Ajeb Hashem Maliki,6476
201 ,Yazidi Cause Alliance,1 ,,Alliance,Nineveh,,Male,"Thamer NayefKhalaf Bakr Al-
Shahwani",6477
201 ,Yazidi Cause Alliance,2 ,,Alliance,Nineveh,,Male,Fawzi Hajji Qorukhshon,6478
201 ,Yazidi Cause Alliance,3 ,,Alliance,Nineveh,,"   female
 ",Samia Qasim Melhem Dibo,6479
201 ,Yazidi Cause Alliance,4 ,,Alliance,Nineveh,,Male,"  Shamomurad Hasir N
                    Hamou",6480
201 ,Yazidi Cause Alliance,5 ,,Alliance,Nineveh,,"   female
 ",Ziadah Fakher Elias Haji Madou,6481
201 ,Yazidi Cause Alliance,6 ,,Alliance,Nineveh,,Male,Sami Basharatouholouhlo,6482
201 ,Yazidi Cause Alliance,7 ,,Alliance,Nineveh,,Male,Saeed Shamouhsir N        Siso,6483
201 ,Yazidi Cause Alliance,8 ,,Alliance,Nineveh,,Male,خالد ابراهيم خلف شيبو الشيبو,6484
201 ,Yazidi Cause Alliance,9 ,,Alliance,Nineveh,,Male,Jumaa Khader Suleiman Hassan Al-Domali,6485
201 ,Yazidi Cause Alliance,10 ,,Alliance,Nineveh,,Male,Qasim Hawluali Abdi Barakhsh,6486
201 ,Yazidi Cause Alliance,11 ,,Alliance,Nineveh,,Male,Mustafa Hassan Afdousoliman Zaro,6487
