A,Name on ballot,"Candidate

Sequence",Unnamed: 3,"   Type
      Nominat-
            ion","Electoral
district",Unnamed: 6,Sex,Candidate's full name,Voter number
245 ,"Canon's secr-
ets",33 ,,Party,Baghdad,,Male,Sadiq Juma Salomi Mus al-Tamimi,3499
245 ,"Canon's secr-
ets", 34 ,,Party, Baghdad,,Male,Hassan Rabiekati Jassim Al-Nouri,3500
245 ,"Canon's secr-
ets", 35 ,,Party, Baghdad,,Male,Adham Abdullah Ibrahim Musa Al-Arkwazi,3501
245 ,"Canon's secr-
ets", 36 ,,Party, Baghdad,,Male,Adnan Awda Al-Abrthi according to Al-Shuwaili,3502
245 ,"Canon's secr-
ets", 37 ,,Party, Baghdad,,Male,Dhu al-Fiqar Hassan Jaloub Kazim al-Saadi,3503
245 ,"Canon's secr-
ets", 38 ,,Party, Baghdad,,Male,Sajid Nayef Abdul-Ridha Muhammad Ali Al-Rubaie,3504
245 ,"Canon's secr-
ets", 39 ,,Party, Baghdad,,"female
 ","Bushra Jawad Muhammad Abdul Hasir Al-
Asadi",3505
245 ,"Canon's secr-
ets", 40 ,,Party, Baghdad,,Male,Rabie Amer Saleh Doni Al-Tarboush,3506
245 ,"Canon's secr-
ets", 41 ,,Party, Baghdad,,"female
 ",Names of Ali Mohsen Shabib Al-Baydani,3507
245 ,"Canon's secr-
ets", 42 ,,Party, Baghdad,,"female
 ",Tasneem Saleh Mahdi Jaed Al-Shi,3508
245 ,"Canon's secr-
ets", 43 ,,Party, Baghdad,,"female
 ",Hajar Nasrali Hasir N       Al-Mukhtar,3509
245 ,"Canon's secr-
ets", 44 ,,Party, Baghdad,,"female
 ","Alaa Aziz Abdul-Ridha Mohammed
Al-Tani",3510
245 ,"Canon's secr-
ets", 45 ,,Party, Baghdad,,Male,Saad Yas Abbas Ali Al-Tani,3511
245 ,"Canon's secr-
ets", 46 ,,Party, Baghdad,,"female
 ",Safa Raad Mubdarj Asim Al-Huwaisil,3512
246 ,National Expansion Party,1 ,,Party, Baghdad,,Male,"Mohammed Sami Abdel Ghathan
Y Mohammed Al-Zamili",3513
246 ,National Expansion Party,2 ,,Party, Baghdad,,"female
 ",Aya Nashwan Ghanem Yaqoub Al-Askar,3514
246 ,National Expansion Party,3 ,,Party, Baghdad,,"female
 ","Duaa Hassan Hamza Hassan
Al-Sultanani",3515
246 ,National Expansion Party,4 ,,Party, Baghdad,,Male,"Mukhallad Fawzi Abdul Karim Rashid
Al-Yanirkan",3516
246 ,National Expansion Party,5 ,,Party, Baghdad,,Male,"Amir Ibrahim Ajn Y Murad
Al-Rubaie",3517
246 ,National Expansion Party,6 ,,Party, Baghdad,,Male,Baha Hamid Jawad Hassan Al-Zubaidi,3518
246 ,National Expansion Party,7 ,,Party, Baghdad,,Male,"Imad Abdel Aziz Abdel Razzaq Saqr Al-Hasthan
Y",3519
246 ,National Expansion Party,8 ,,Party, Baghdad,,Male,Karar Amir Saddam Abdul Hassan Al-Aboudi,3520
246 ,National Expansion Party,9 ,,Party, Baghdad,,Male,"Mohammed Rasn Y Jassim Khalil
Al-Aliawi",3521
246 ,National Expansion Party, 10 ,,Party, Baghdad,,"female
 ",Lian Nashwan Ghanem Yaqoub Askar,3522
246 ,National Expansion Party, 11 ,,Party, Baghdad,,Male,Fadhel Hashim Hamza Alawi Abu Raghif,3523
248 ,Al-Da'i Party,   2 ,,Party, Baghdad,,"female
 ","Zainab Ali Nasser Hassn
Al-Kanani",3524
248 ,Al-Da'i Party,   3 ,,Party, Baghdad,,Male,Ahmed Kazemkarji Hamid Al-Obaidi,3525
248 ,Al-Da'i Party,   4 ,,Party, Baghdadلملكي,,محسن اMaleالیي,حسیر ن نجیب و,3526
248 ,Al-Da'i Party,   5 ,,Party, Baghdad,,"female
 ","The author of the book, Abdul Rasool Abdul Wahab Al-Ramaji",3527
250 ,"Alternative Allia-
nce",1 ,,Alliance,Baghdad,,Male,Adi Sadiq Jaafar Mohammed Al-Alawi,3528
250 ,"Alternative Allia-
nce",2 ,,Alliance,Baghdad,,Male,Raed جاهد فهمیي صالح,3529
250 ,"Alternative Allia-
nce",3 ,,Alliance,Baghdad,,Male,Rahim Sayhoud Lazme Nouveldarji,3530
250 ,"Alternative Allia-
nce",4 ,,Alliance,Baghdad,,"   female
 ",Secrets of Tawfiq Abdul Hamid Jassim Al-Abayji,3531
250 ,"Alternative Allia-
nce",5 ,,Alliance,Baghdad,,Male,Atheer Ibrahim Mohammed Jassim Al-Dabbas,3532
250 ,"Alternative Allia-
nce",6 ,,Alliance,Baghdad,,"   female
 ",Asma Saleh Hamoudi Ibrahim Al-Samarani,3533
250 ,"Alternative Allia-
nce",7 ,,Alliance,Baghdad,,Male,Amir Nasser Husayn Safih Al-Bahadli,3534
250 ,"Alternative Allia-
nce",8 ,,Alliance,Baghdad,,"   female
 ","Manal Mohammed Ghazi Aliwi Al-
Tani",3535
250 ,"Alternative Allia-
nce",9 ,,Alliance,Baghdad,,Male,Diaa Wajid Aboud Maher Al-Fariji,3536
250 ,"Alternative Allia-
nce",10 ,,Alliance,Baghdad,,Male,Spa Hussam Al-Din Abdulaziz Al-Ali Al-Khalidi,3537
250 ,"Alternative Allia-
nce",11 ,,Alliance,Baghdad,,Male,"Imad Jassim Salman, tea maker",3538
250 ,"Alternative Allia-
nce",12 ,,Alliance,Baghdad,,"   female
 ",Jihan Abdullah Abbas Haseer N Al-Muhawi,3539
250 ,"Alternative Allia-
nce",13 ,,Alliance,Baghdad,,Male,Ghazwane Nafi Hanoush Saeed Al-Muadhidi,3540
250 ,"Alternative Allia-
nce",14 ,,Alliance,Baghdad,,Male,Ammar Ali Muhammad Baqir Al-Mubarak,3541
250 ,"Alternative Allia-
nce",15 ,,Alliance,Baghdad,,Male,"Mohammed Akram Dawood Ibra-
him Al-Rubaie",3542
250 ,"Alternative Allia-
nce",16 ,,Alliance,Baghdad,,"   female
 ","Nair An Aziz Gharib Samir N Al-
Zuhawi",3543
250 ,"Alternative Allia-
nce",17 ,,Alliance,Baghdad,,Male,"Faeq Qasim Muhammad Natagh Al-
Akthi",3544
250 ,"Alternative Allia-
nce",18 ,,Alliance,Baghdad,,Male,Amer Faisal Ali Kassar Al-Shahili,3545
250 ,"Alternative Allia-
nce",19 ,,Alliance,Baghdad,,"   female
 ","Salmekadhim Hassoun Alwan
Al-Muaithen Y",3546
250 ,"Alternative Allia-
nce",20 ,,Alliance,Baghdad,,"   female
 ","Tahera Dakhel Taher Abdul Haseer N Al-
Azzawi",3547
250 ,"Alternative Allia-
nce",21 ,,Alliance,Baghdad,,Male,Rahim Abdul Hamad Izham Al-Shuwaili,3548
250 ,"Alternative Allia-
nce",22 ,,Alliance,Baghdad,,Male,Abdulkadhim Aziz Jabbar Manea Al-Bakhitawi,3549
250 ,"Alternative Allia-
nce",23 ,,Alliance,Baghdad,,Male,Mu'ayyad Fadhel Hasirn Habib Al-Amiri,3550
250 ,"Alternative Allia-
nce",24 ,,Alliance,Baghdad,,Male,Star Hassan Ali Hamad Al-Jabouri,3551
250 ,"Alternative Allia-
nce",25 ,,Alliance,Baghdad,,Male,Omar Tariq Abdul Majeed Zghair Al Salam,3552
250 ,"Alternative Allia-
nce",26 ,,Alliance,Baghdad,,Male,"Nasir Safaa Muhammad Ali Hasir
Al-Abidi",3553
250 ,"Alternative Allia-
nce",27 ,,Alliance,Baghdad,,Male,"Amir Ayad Yasser Kamel
Al-Anani",3554
250 ,"Alternative Allia-
nce",28 ,,Alliance,Baghdad,,"   female
 ",Hoda Hamed Mustafa Abdul Razzaq Al-Khazraji,3555
250 ,"Alternative Allia-
nce",29 ,,Alliance,Baghdad,,Male,"    Riyadh Younis Saad Shamjan Y Al-
                            Saadi",3556
250 ,"Alternative Allia-
nce",30 ,,Alliance,Baghdad,,"   female
 ",Zainab Sabah Abdullah Ahmed Al-Muqrim,3557
250 ,"Alternative Allia-
nce",31 ,,Alliance,Baghdad,,Male,Ammar Abdel Qader Atta Mohammed Al-Shaikhli,3558
250 ,"Alternative Allia-
nce",32 ,,Alliance,Baghdad,,"   female
 ","  Hadeel Ahmed Jabbar Noman Al-
                        Bayanri",3559
250 ,"Alternative Allia-
nce",33 ,,Alliance,Baghdad,,Male,Adel Khattab Mahawi Hashem Al-Manshadi,3560
250 ,"Alternative Allia-
nce",34 ,,Alliance,Baghdad,,"   female
 ",Maysaloun Ali Miththan Adai Al-Saedi,3561
250 ,"Alternative Allia-
nce",35 ,,Alliance,Baghdad,,Male,"Ali Arif Fadhel Razofari
          Al-Zubaidi",3562
250 ,"Alternative Allia-
nce",36 ,,Alliance,Baghdad,,"   female
 ",Nour Al-Huda Alaeddin Jassim Lazem Al-Gharawi,3563
250 ,"Alternative Allia-
nce",37 ,,Alliance,Baghdad,,Male,Maan Sabaji is very sad about Al-Dajili,3564
250 ,"Alternative Allia-
nce",38 ,,Alliance,Baghdad,,Male,Haider Ali Khalil Rasool al-Rubaie,3565
250 ,"Alternative Allia-
nce",39 ,,Alliance,Baghdad,,Male,"     Walid Rasn Y Jalibakshish Al-
                        Akeili",3566
250 ,"Alternative Allia-
nce",40 ,,Alliance,Baghdad,,"   female
 ","Khatam Salman, the gentleman of Hanwal Al-Amar",3567
250 ,"Alternative Allia-
nce",41 ,,Alliance,Baghdad,,Male,Osama Hassan Mohammed Zaben Al-Abidi,3568
250 ,"Alternative Allia-
nce",42 ,,Alliance,Baghdad,,Male,عمار عماد منصور حسيرن الحيالیي,3569
250 ,"Alternative Allia-
nce",43 ,,Alliance,Baghdad,,Male,Alaa Hassan Farag Rasn Y Al-Aqani,3570
250 ,"Alternative Allia-
nce",44 ,,Alliance,Baghdad,,"   female
 ","   Rana Ahmed Nasser Haseer N
                     Sheikh",3571
250 ,"Alternative Allia-
nce",45 ,,Alliance,Baghdad,,Male,Ahmed Aliiksab Ali Al-Ghashim,3572
250 ,"Alternative Allia-
nce",46 ,,Alliance,Baghdad,,Male,Hassan Khalaf Saud Abbas Al-Emirate,3573
250 ,"Alternative Allia-
nce",47 ,,Alliance,Baghdad,,Male,Ahmed Fadel Abbas Suhail Al-Falaji,3574
250 ,"Alternative Allia-
nce",48 ,,Alliance,Baghdad,,"   female
 ",Salma Youssef Abdullah Jabral Al-Yasri,3575
250 ,"Alternative Allia-
nce",49 ,,Alliance,Baghdad,,Male,"      Dawood Salman Mohsen Ghanem
                        Al-Kaathi",3576
250 ,"Alternative Allia-
nce",50 ,,Alliance,Baghdad,,"   female
 ",The appointment of Raad Mutab Shabib Al-Zaidi,3577
250 ,"Alternative Allia-
nce",51 ,,Alliance,Baghdad,,Male,Yasir Haloul Saad Shabib Al-Saedi,3578
250 ,"Alternative Allia-
nce",52 ,,Alliance,Baghdad,,Male,"   Good morning, Mahmoud Ahmed
                 Al-Mashhadani",3579
250 ,"Alternative Allia-
nce",53 ,,Alliance,Baghdad,,Male,Khalid Jamal Deliy Javad,3580
250 ,"Alternative Allia-
nce",54 ,,Alliance,Baghdad,,"   female
 ",Secret Diaa Ghadban Hassan Al-Miyaji,3581
250 ,"Alternative Allia-
nce",55 ,,Alliance,Baghdad,,Male,Raed Shaker Mohisen Atrouz Aldlimyi,3582
250 ,"Alternative Allia-
nce",57 ,,Alliance,Baghdad,,Male,Riyadh Abdullah Lafta Jabara Al-Lami,3583
250 ,"Alternative Allia-
nce",58 ,,Alliance,Baghdad,,"female
 ",The Sun of Alauddin Hassan Qasim Al-Qarghuli,3584
250 ,"Alternative Allia-
nce",59 ,,Alliance,Baghdad,,"
الدلیمMaleسمیي","
خالد عزيزرحیم",3585
250 ,"Alternative Allia-
nce",60 ,,Alliance,Baghdad,,"female
 ",Janan Kadhim Jaloud Amer Al Shamri,3586
250 ,"Alternative Allia-
nce",61 ,,Alliance,Baghdad,,Male,"Wael Hammad Ibrahim Mahna Al-
Zubaidi",3587
250 ,"Alternative Allia-
nce",62 ,,Alliance,Baghdad,,Male,Ahmed Muwaffaq Abdul Sattar Abdul Hamid Al-Azzawi,3588
250 ,"Alternative Allia-
nce",63 ,,Alliance,Baghdad,,Male,Maher Thamer Shawi Kamel Al-Jabri,3589
250 ,"Alternative Allia-
nce",64 ,,Alliance,Baghdad,,"female
 ",Sarah Fadel Hamid Aboud Al Hamoud,3590
250 ,"Alternative Allia-
nce",65 ,,Alliance,Baghdad,,"female
 ",Khatam Muhammad Jibrej Al-Maamouri,3591
250 ,"Alternative Allia-
nce",66 ,,Alliance,Baghdad,,Male,"Omar Mu'air Na'abdul Karim Mustafa
Al-Jubouri",3592
250 ,"Alternative Allia-
nce",67 ,,Alliance,Baghdad,,Male,"Mazen Mahmoud Muththan Mushayt Al-
Bahadliyy",3593
250 ,"Alternative Allia-
nce",68 ,,Alliance,Baghdad,,"female
 ","Intisar Abdul Mohsen Kazem Tahir
Al-Sudani",3594
250 ,"Alternative Allia-
nce",69 ,,Alliance,Baghdad,,Male,Emadkadhim Mohammad Ali Hassan Al-Hashemiyi,3595
250 ,"Alternative Allia-
nce",70 ,,Alliance,Baghdad,,"female
 ",Enas Nasir Rashidhan Abbas Al-Fatlawi,3596
250 ,"Alternative Allia-
nce",71 ,,Alliance,Baghdad,,Male,"Mohammed Faeq Juma Mohammed Al-
Quraisy",3597
250 ,"Alternative Allia-
nce",72 ,,Alliance,Baghdad,,Male,Talib Mohsen Sahen Badri Al-Saedi,3598
250 ,"Alternative Allia-
nce",73 ,,Alliance,Baghdad,,Male,"Raad Abdul-Ridha Asi Yousef Sh-
ammar",3599
250 ,"Alternative Allia-
nce",74 ,,Alliance,Baghdad,,"female
 ",Saba Ali Karim Miftah Al-Kaathy,3600
250 ,"Alternative Allia-
nce",75 ,,Alliance,Baghdad,,Male,"Ali Ibrahim, welcome to the Assad family",3601
250 ,"Alternative Allia-
nce",76 ,,Alliance,Baghdad,,"female
 ",Ghofran Ali Abdul Wahid Arir Al-Shuwaili,3602
250 ,"Alternative Allia-
nce",77 ,,Alliance,Baghdad,,"female
 ","Bushra Mahmoud NaseefJassim
Al-Atani",3603
250 ,"Alternative Allia-
nce",78 ,,Alliance,Baghdad,,Male,"Adi Abbas Abdul Ghassan Y Mahdi
Al-Hassan Y",3604
250 ,"Alternative Allia-
nce",79 ,,Alliance,Baghdad,,"female
 ",Arab Turkish Sufi Manjal Kalani,3605
250 ,"Alternative Allia-
nce",80 ,,Alliance,Baghdad,,"female
 ","Karima Mohammed Sarrar Han Salman
Sawaeed",3606
250 ,"Alternative Allia-
nce",81 ,,Alliance,Baghdad,,Male,Ali Saadi Fahd Rizej Abu Risha,3607
250 ,"Alternative Allia-
nce",82 ,,Alliance,Baghdad,,"female
 ","Virgin, where is Imran Delf Al-
Marsoumi?",3608
250 ,"Alternative Allia-
nce",83 ,,Alliance,Baghdad,,Male,Ghalib Shahib Kaghed Hariz Al-Hariz,3609
250 ,"Alternative Allia-
nce",84 ,,Alliance,Baghdad,,Male,Haider Faisal Abdul Wahab Baqer Fakhr al-Din,3610
250 ,"Alternative Allia-
nce",85 ,,Alliance,Baghdad,,"female
 ",Sahar Samir Saheb Hassan Abdeen,3611
250 ,"Alternative Allia-
nce",86 ,,Alliance,Baghdad,,"   female
 ","Maysaa Ashourjwili, resident of Al-Harshawi",3612
250 ,"Alternative Allia-
nce",87 ,,Alliance,Baghdad,,"   female
 ","Visions of Raad Abdul Latif Mahdi
Al-Hasthan Y",3613
250 ,"Alternative Allia-
nce",88 ,,Alliance,Baghdad,,Male,Ragheed Fakhruddin Saleh Ali Al-Naeemi,3614
250 ,"Alternative Allia-
nce",89 ,,Alliance,Baghdad,,"   female
 ","Suhair Issa Mohammed Ahmed Al-
Haseer N",3615
250 ,"Alternative Allia-
nce",90 ,,Alliance,Baghdad,,"   female
 ",Suhaila Jassim Mohammed Hamj Al-Ja'bawi,3616
250 ,"Alternative Allia-
nce",91 ,,Alliance,Baghdad,,"   female
 ","Buthaina Khaled Abdul Jalil, the football gazelle",3617
251 ,Rights Movement,1 ,,Party,Baghdad,,Male,Hasir N. Monis Faraj Abdulreza Thujeel,3618
251 ,Rights Movement,2 ,,Party,Baghdad,,Male,Saud Saadoun Ali Saleh Al-Saedi,3619
251 ,Rights Movement,3 ,,Party,Baghdad,,Male,Saeed Kazim Mughamis Clean Tea,3620
251 ,Rights Movement,4 ,,Party,Baghdad,,"   female
 ",Raghad Haseer Nakshish Khazim Al-Mansouri,3621
251 ,Rights Movement,5 ,,Party,Baghdad,,Male,Ahmed Jalil Ahmed Qasim Al-Moussawi,3622
251 ,Rights Movement,6 ,,Party,Baghdad,,Male,Mohammed Ibrahim Ghaib Abdullah Al-Karwi,3623
251 ,Rights Movement,7 ,,Party,Baghdad,,Male,"Regretfully, N Mazhar Hashim Alawi Al-Saedi",3624
251 ,Rights Movement,8 ,,Party,Baghdad,,"   female
 ",زينب عبدالجبار حسن بوهان  الزبيدي,3625
251 ,Rights Movement,9 ,,Party,Baghdad,,Male,"Shaker Awad Kazim Muhaibis Al-
Kaathi",3626
251 ,Rights Movement,11 ,,Party,Baghdad,,Male,Mohammed Jabbardsr Atwi Al-Saadi,3627
251 ,Rights Movement,12 ,,Party,Baghdad,,"   female
 ",Asifa Abbas Qader Mohammed Al-Dalu,3628
251 ,Rights Movement,13 ,,Party,Baghdad,,Male,"Hasirn Saddam Motashreshandi
Bahadeli",3629
251 ,Rights Movement,14 ,,Party,Baghdad,,Male,"Ayman Hassan Mohammed Jawad Al-
Quraisy",3630
251 ,Rights Movement,15 ,,Party,Baghdad,,Male,Mohammed Karim Mutasher Aziz Al-Hayyai,3631
251 ,Rights Movement,16 ,,Party,Baghdad,,Male,Muqdad Ismail Abdullah Muhammad al-Gharib,3632
251 ,Rights Movement,17 ,,Party,Baghdad,,Male,"Muhand Jawad Kadhim Hadi Al-
Baydhanani",3633
251 ,Rights Movement,18 ,,Party,Baghdad,,Male,"Mustafa Alak Abdul Hassan Abdul Nathi
Al Karimi",3634
251 ,Rights Movement,19 ,,Party,Baghdad,,Male,"Peace Khalil Ismail Shabib Al-Dolphin
Y",3635
251 ,Rights Movement,20 ,,Party,Baghdad,,"   female
 ",Fatima Abdul Jalil Abdul Hadi Kazim Al-Jiyasir,3636
251 ,Rights Movement,21 ,,Party,Baghdad,,Male,Ibrahim Issa Hasir Ibrahim Al-Akili,3637
251 ,Rights Movement,22 ,,Party,Baghdad,,Male,Abdulhassin Joji Muzan Salman Al-Saadi,3638
251 ,Rights Movement,23 ,,Party,Baghdad,,Male,Sajid Abdulalah Khazal Jawad Al-Tamimiyi,3639
251 ,Rights Movement,24 ,,Party,Baghdad,,"   female
 ",Hafez Khanjar Hasir N       Al-Sudani,3640
251 ,Rights Movement,25 ,,Party,Baghdad,,Male,"Rafat Subhi Karim, the return of
the Kanani",3641
251 ,Rights Movement,26 ,,Party,Baghdad,,Male,"Ahmed Murad, a customer of Shihan Al-Hamidawi",3642
251 ,Rights Movement,27 ,,Party,Baghdad,,Male,"Ammar Rahim Obaid Sh-
adid Al-Kanani",3643
251 ,Rights Movement,28 ,,Party,Baghdad,,Male,Aqeel Jassim Sahn Haseer N Al-Tamimiyy,3644
251 ,Rights Movement,30 ,,Party,Baghdad,,Male,"Adnan Majeed Hamid Dolphin
Time",3645
251 ,Rights Movement,31 ,,Party,Baghdad,,Male,Aqeel Mohsen Zayed Jaafar Al-Furaiji,3646
251 ,Rights Movement,32 ,,Party,Baghdad,,"   female
 ",Marwa Majed Shabout Moaidy Al-Khawildi,3647
251 ,Rights Movement,33 ,,Party,Baghdad,,Male,Ali Adel Abbas Alwan Al Shamri,3648
251 ,Rights Movement,34 ,,Party,Baghdad,,Male,Ammar Ali Jarallah Ali Al-Amiri,3649
251 ,Rights Movement,35 ,,Party,Baghdad,,Male,Omar Nouri Shakernouri Al-Qabanni,3650
251 ,Rights Movement,36 ,,Party,Baghdad,,"   female
 ",Sarah Mohammed Abdul Wahid Jaafar Al-Gharawi,3651
251 ,Rights Movement,37 ,,Party,Baghdad,,Male,Kazem Abdullah Aboud Jassim Al-Aboud Al-Hijami,3652
251 ,Rights Movement,38 ,,Party,Baghdad,,Male,Amer Hassan Taher Shaaban Al-Hamidawi,3653
251 ,Rights Movement,39 ,,Party,Baghdad,,Male,ياسيرنكاظم خلف ياسيرن السودانني,3654
251 ,Rights Movement,40 ,,Party,Baghdad,,"   female
 ","Namaa Moayad Hasirn Shoe Al-Qara Ghol-
iyi",3655
251 ,Rights Movement,41 ,,Party,Baghdad,,Male,Sami Jassim Sabit Dabis Al-Kaathi,3656
251 ,Rights Movement,42 ,,Party,Baghdad,,Male,"Ali Subhan, you are a prisoner, you
are a killer, you are a killer",3657
251 ,Rights Movement,43 ,,Party,Baghdad,,"   female
 ",Kholoud Ibrahim Hassan Ahmed Al-Salji,3658
251 ,Rights Movement,44 ,,Party,Baghdad,,"   female
 ",Amal Khader Attia Mohammed Al-Aboud,3659
251 ,Rights Movement,45 ,,Party,Baghdad,,Male,"The results of the Abdulsadah Mowat Al-
Kahlawi",3660
251 ,Rights Movement,46 ,,Party,Baghdad,,Male,Hisham Matar Fadhel Mohammed Makasees,3661
251 ,Rights Movement,47 ,,Party,Baghdad,,Male,Ibrahim Ali Taan Joudah Al-Jabouri,3662
251 ,Rights Movement,48 ,,Party,Baghdad,,Male,Saif Saad Abdul-Ridha Jabara Al-Lami,3663
251 ,Rights Movement,49 ,,Party,Baghdad,,Male,"Mortasan Rasn Y Baji Majdi Al-
Maliki",3664
251 ,Rights Movement,50 ,,Party,Baghdad,,Male,Ahmad Jamal Tameh Nasser Al-Zamli,3665
251 ,Rights Movement,51 ,,Party,Baghdad,,Male,Haider Hassan Obaid Abdul Zahra Al-Fatlawi,3666
251 ,Rights Movement,52 ,,Party,Baghdad,,"   female
 ",Saj Abdul Karim Hamza Jaber Al-Khafaji,3667
251 ,Rights Movement,53 ,,Party,Baghdad,,Male,علىي الحر لازم درويش التميمیي,3668
251 ,Rights Movement,54 ,,Party,Baghdad,,Male,Baha Mazal Alak Farhood Al-Khazaali,3669
251 ,Rights Movement,55 ,,Party,Baghdad,,Male,       Ismail Musa Muhammad Hasiran al-Mousawi,3670
251 ,Rights Movement,57 ,,Party,Baghdad,,Male,     Saleh Jawad Khushwaki Al-Qara Lucy,3671
251 ,Rights Movement,58 ,,Party,Baghdad,,Male,     Walid Abbas Shenishil Aliwi Al-Aliwi,3672
251 ,Rights Movement,59 ,,Party,Baghdad,,Male,  Muhammad Majeed Hamid Karim Al-Bahadliyy,3673
251 ,Rights Movement,60 ,,Party,Baghdad,,"   female
 ",    Fatima Jalub Qasim Ali Al-Saedi,3674
251 ,Rights Movement,61 ,,Party,Baghdad,,Male,"    Samer Abdul Ali Haseer N Mohammed Al-
                                Khafaji",3675
251 ,Rights Movement,62 ,,Party,Baghdad,,Male,"   Muhammad Abdul-Hasir N. Rahima Su-
                      bhan Al-Fartousi",3676
251 ,Rights Movement,63 ,,Party,Baghdad,,Male,  Mohammed Abdul-Sada Badr Qantar Al-Mutairi Y,3677
251 ,Rights Movement,64 ,,Party,Baghdad,,Male,Muslim Aqil Hassan Kazim Al-Aqani,3678
251 ,Rights Movement,68 ,,Party,Baghdad,,"   female
 ",سلمی عيسى دهيم كاظم مطيري,3679
251 ,Rights Movement,69 ,,Party,Baghdad,,Male,  Mustafa Ihsan Shafiq Tawfiq Al-Wandawi,3680
251 ,Rights Movement,70 ,,Party,Baghdad,,Male,    Latif Juma Abbas Wali Al-Saadi,3681
251 ,Rights Movement,71 ,,Party,Baghdad,,"   female
 ",      Zainab Muzaffar Talib Majeed Al-Zubaidi,3682
251 ,Rights Movement,72 ,,Party,Baghdad,,"   female
 ","    Salwan Saad Jaber Hasir N
                   Al-Shuwaili",3683
251 ,Rights Movement,73 ,,Party,Baghdad,,Male,I feel sorry for Abdul Mohsen Badawi Aboudi,3684
251 ,Rights Movement,74 ,,Party,Baghdad,,Male,Ali Rahim Daham Salama Al-Bouali,3685
251 ,Rights Movement,75 ,,Party,Baghdad,,Male,Ali Wahyouh Hasir N       Marjan Al Majidi,3686
251 ,Rights Movement,76 ,,Party,Baghdad,,"   female
 ",Suha Khadir Abbas Hasir Al-Amri,3687
251 ,Rights Movement,77 ,,Party,Baghdad,,Male,Amir Abdel Ali Hanoun Mous Al-Hasnawi,3688
251 ,Rights Movement,78 ,,Party,Baghdad,,Male,"In the name of Haseer N Younis Ali
Al-Daythan Y",3689
251 ,Rights Movement,79 ,,Party,Baghdad,,Male,Ali Obstinacy Saeed Rawdan Al-Moussawi,3690
251 ,Rights Movement,80 ,,Party,Baghdad,,"   female
 ",Karima Hamed Abdel Sayed Al-Attiyah,3691
251 ,Rights Movement,81 ,,Party,Baghdad,,Male,Ali Abdul Abdullah Awda Al-Amiri,3692
251 ,Rights Movement,82 ,,Party,Baghdad,,Male,Farid Kadhim Hamadi Salama Al-Mansour,3693
251 ,Rights Movement,83 ,,Party,Baghdad,,Male,Karar Awda Plus Hassan Al-Furaiji,3694
251 ,Rights Movement,84 ,,Party,Baghdad,,"   female
 ","Kamila Lufteh Anun, Mohammad Qanlawi",3695
251 ,Rights Movement,85 ,,Party,Baghdad,,Male,Hamed Maji Khadir Hayt Al-Fariji,3696
251 ,Rights Movement,86 ,,Party,Baghdad,,Male,"Laith Nima Hashim Mahsir N       Al-
Saedi",3697
251 ,Rights Movement,87 ,,Party,Baghdad,,"   female
 ",Zainab Ahmed Haluswiji arms,3698
251 ,Rights Movement,88 ,,Party,Baghdad,,"   female
 ",Inas Juma Rasn Y Hamad Al Shaji,3699
251 ,Rights Movement,89 ,,Party,Baghdad,,Male,Ali Kazem Adheeb Ghanem Al-Majidi,3700
251 ,Rights Movement,90 ,,Party,Baghdad,,Male,Raftkadhim Salman Mashjal Al-Tamimi,3701
251 ,Rights Movement,92 ,,Party,Baghdad,,"   female
 ","Samah Shaker Abdel Abdel Sayed Al-
Dolphin Y",3702
251 ,Rights Movement,95 ,,Party,Baghdad,,"   female
 ",جياد جواد كاظم عبود العادلیي,3703
251 ,Rights Movement,96 ,,Party,Baghdad,,"   female
 ",Janan Muhammad Abbas Canaan Canaan,3704
251 ,Rights Movement,97 ,,Party,Baghdad,,Male,Ahmed Qasim Youssef Murad Al-Dawudi,3705
251 ,Rights Movement,98 ,,Party,Baghdad,,Male,Safaa Sabbar Goodness Yasser N Al-Saqay,3706
251 ,Rights Movement,99 ,,Party,Baghdad,,"   female
 ",Alia Muwaffaq Dawood Salman Al-Rubaie,3707
251 ,Rights Movement,100 ,,Party,Baghdad,,"   female
 ",Zeina Hassoun Kazem Abbas Al-Fartousi,3708
251 ,Rights Movement,101 ,,Party,Baghdad,,Male,Bahaa Ghafal Solagh Jabareh Al-Furtoosi,3709
251 ,Rights Movement,102 ,,Party,Baghdad,,Male,Wasam Binyan Adam Issa Al-Lami,3710
251 ,Rights Movement,105 ,,Party,Baghdad,,Male,"Murtasan Ahmed Ali Mohsen
Al-Haidari",3711
251 ,Rights Movement,106 ,,Party,Baghdad,,"   female
 ",Wajdan Abdul Khamat Tabaa Al-Abbadi,3712
251 ,Rights Movement,107 ,,Party,Baghdad,,"   female
 ",Queen Aliwi behind Yasser Al-Abyad,3713
251 ,Rights Movement,108 ,,Party,Baghdad,,"   female
 ",Meeting with Abdul Ali Zidan Jassim Al-Ghanmi,3714
251 ,Rights Movement,109 ,,Party,Baghdad,,"   female
 ",Hind Saadoun Taherohab Al-Akili,3715
251 ,Rights Movement,110 ,,Party,Baghdad,,"   female
 ","Abeer Rashid Khalil Mustafa Al-
Rish",3716
251 ,Rights Movement,111 ,,Party,Baghdad,,"   female
 ","Maha Jamal Haseer N Al-Zahir
Al-Athi",3717
